ADAR	1	-	154582056	0.000255004	2
ARPC5	1	-	183620845,183626356	0.000547406,0.00284259	3,3
ATP1A1	1	+	116404671	0.00881057	2
ATP5PB	1	+	111461225	0.017316	4
C1orf162	1	+	111478383	0.0384615	10
CD48	1	-	160678745	0.0294118	9
CD52	1	+	26320461	0.0691824	11
CTSS	1	-	150730195	0.000282949	5
DRAM2	1	-	111117332	0.00359283	2
EBNA1BP2	1	-	43164174	0.00746269	2
EFHD2	1	+	15428935	0.0139535	3
ENO1	1	-	8860999	0.000567295	4
FCER1G	1	+	161219212	0.0669145	18
FCGR3A	1	-	161541758	0.00319234	4
FGR	1	-	27612063	0.00941176	7
GJA9-MYCBP	1	-	38864502	0.000326691	3
GNG5	1	-	84498324	0.000300788	1
LAPTM5	1	-	30732468	0.00735835	10
LMNA	1	+	156139466	0.0138889	5
MARCKSL1	1	-	32333831	0.00915033	7
MCL1	1	-	150574550	0.00283286	8
MINOS1	1	+	19626511	0.0363636	4
MINOS1-NBL1	1	+	19623581,19626512	0.000186027,0.0387597	3,10
MNDA	1	+	158849354	0.034188	4
NBPF14	1	-	148531384	0.000195878	9
NCF2	1	-	183555562	0.00900901	5
NENF	1	+	212446065	0.0338983	2
PUM1	1	-	30981337	4.05236e-05	3
RABGAP1L	1	+	174958086	0.0110497	2
RBMXL1	1	-	88979455	0.000625391	2
RER1	1	+	2403229	0.00317629	2
RHOC	1	-	112701105	0.00260078	6
RNPEP	1	+	202005840	0.0241935	3
RPS27	1	+	153991675,153992139	0.0954554,0.0647824	9,11
S100A10	1	-	151982914	0.0604839	15
S100A11	1	-	152032505	0.0512821	8
S100A4	1	-	153543612	0.123288	18
S100A6	1	-	153534598	0.0412371	4
S100A9	1	+	153360948	0.145455	16
SDE2	1	-	225982701	0.00115385	3
SDHB	1	-	17018721	0.0125786	2
SH3BGRL3	1	+	26281380	0.070529	28
STK40	1	-	36339623	0.000559441	2
TAGLN2	1	-	159918106	0.0201898	13
TMEM50A	1	+	25360948	0.0164609	4
TMEM56-RWDD3	1	+	95247068	0.0252525	5
TXNIP	1	-	145992434	0.00423729	6
UBXN11	1	-	26281327	0.0133883	13
