RPS27	1	+	153991659	0.0119048	1
UBXN11	1	-	26281327	0.00205973	2
AP002990.1	11	-	62559602	0.000239281	3
FAU	11	-	65120627	0.00231481	2
H2AFX	11	-	119093853	0.00270514	3
GAPDH	12	+	6538249	0.0253165	2
RPL41	12	+	56117793	0.0408922	11
RPL21	13	+	27256365	0.00197824	2
NFKBIA	14	-	35401510	0.00216642	3
PABPN1	14	+	23325344	0.00191388	2
SNX22	15	+	64156799	0.000578704	2
TMEM87A	15	-	42232878	5.69411e-05	2
PYDC1	16	-	31215961	0.00250941	1
RPL13	16	+	89562389,89563036	0.0251059,0.0638767	3,17
RPS2	16	-	1962051	0.00752773	12
TCF25	16	+	89883389	0.000408998	2
AC026954.2	17	-	7312660	0.00104239	3
EIF4A1	17	+	7578568	0.0853659	7
GPS2	17	-	7312659	0.00990099	3
SRSF2	17	-	76734114	0.000977517	2
UNC13D	17	-	75827224	0.0012285	2
SEC11C	18	+	59158598	0.000998592	2
AC008763.3	19	+	7682704	0.0186047	4
CDKN2D	19	-	10566461	0.0033557	2
EEF2	19	-	3976055	0.00401606	1
GMFG	19	-	39328352	0.00235134	2
JUND	19	-	18279759	0.00881057	6
PEAK3	19	-	2274621	0.00283554	3
PPP1R15A	19	+	48875389	0.0101351	3
RPL28	19	+	55388320,55403249	0.0130293,0.0254237	4,3
RPL36	19	+	5691610	0.02	2
RPS11	19	+	49498100	0.0114286	2
UBA52	19	+	18575236	0.0232558	2
RPL31	2	+	101006355	0.00145278	3
RPL37A	2	+	216501415	0.00205903	3
TMSB10	2	+	84906525	0.0196078	2
ATP5PO	21	-	33903452	0.000503271	2
ITGB2	21	-	44885952	9.47104e-05	2
SGSM3	22	+	40409767	0.0181818	2
AZI2	3	-	28315002	0.000471698	2
MAP6D1	3	-	183815875	0.00202703	3
RPL35A	3	+	197955815	0.000444444	2
ADD1	4	+	2905173	0.00884956	2
RPS3A	4	+	151104534	0.0101695	3
TRAPPC11	4	+	183686805	0.03125	2
C5orf58	5	+	170251832	0.0169492	3
HNRNPH1	5	-	179614177	0.000385951	3
HLA-A	6	+	29945568	0.0176991	2
HLA-C	6	-	31268748	0.000790514	2
IER3	6	-	30743198	0.0055371	5
ACTB	7	-	5527146	0.00368809	7
COA1	7	-	43608455	0.000160637	5
LSMEM1	7	+	112486532	0.015625	2
TRGC2	7	-	38239579	0.00675676	3
RPS20	8	-	56072946	0.00270636	2
FAM166A	9	-	137243584	0.0173913	2
RPL35	9	-	124857879	0.00339559	2
TUBB4B	9	+	137243682	0.015873	2
IDH3G	X	-	153785765	0.0034188	2
RPL10	X	+	154400884	0.0666667	2
SAT1	X	+	23785986	0.0153846	2
