AC114490.2	1	-	34981532	0.00251151	6
BTG2	1	+	203308068	0.0031746	2
CAPZB	1	-	19338775	0.000501756	1
CD52	1	+	26320521	0.0319635	7
DDOST	1	-	20651766	0.00326797	2
ENO1	1	-	8860999	0.000283648	2
FCMR	1	-	206904385	0.000233945	2
HIST2H2AA3	1	-	149842187	0.0169492	2
LCK	1	+	32285928	0.0141509	3
LMNA	1	+	156140087,156133707,156135223	0.0030581,0.00415858,0.000265419	3,22,1
MINOS1	1	+	19626586	0.0162162	3
PSMA5	1	-	109399030	0.000670691	2
RPS27	1	+	153991676,153992150	0.151105,0.126287	15,23
S100A10	1	-	151982914	0.00806452	2
S100A4	1	-	153543612	0.0273973	4
SH3BGRL3	1	+	26281361	0.0026455	1
TAGLN2	1	-	159918106	0.00577201	4
TMEM35B	1	-	34981534	0.0146699	6
TNFRSF4	1	-	1211325	0.00873362	2
TRAPPC3	1	-	36136569	0.00315956	2
TSTD1	1	-	161037630	0.00806452	2
TXNIP	1	-	145992434	0.00211864	3
UBXN11	1	-	26281327	0.0030896	3
UFC1	1	+	161158672	0.0111111	2
LARP4B	10	-	863742	0.004	2
NDUFB8	10	-	100523936	0.000919287	5
PSAP	10	-	71816297	0.00174978	2
AP001931.1	11	+	57742924	0.00565771	4
AP002990.1	11	-	62559602	0.00205831	30
ATP5MG	11	+	118408979	0.00147493	3
CORO1B	11	-	67435509	0.00286588	15
EEF1G	11	-	62559600	0.025641	2
ETS1	11	-	128458760	0.000529381	2
FAU	11	-	65120627,65120947	0.047619,0.0128676	7,7
GDPD5	11	-	75434639	9.67024e-05	2
HSPA8	11	-	123057488	0.0163265	4
IFITM1	11	+	315269	0.141026	22
IFITM2	11	+	315269	0.141026	22
MARK2	11	+	63909425	0.0106383	2
PTPRCAP	11	-	67435509	0.0538117	12
SELENOH	11	+	57742924	0.00565771	4
TMEM123	11	-	102396331	0.000788955	2
ARHGDIB	12	-	14942016	0.00990099	5
ARPC3	12	-	110434824	0.00909091	3
CD27	12	+	6451636	0.0163934	4
CD69	12	-	9752485	0.0140704	14
DYNLL1	12	+	120498377	0.0121951	3
EIF4B	12	+	53042209	0.00100705	2
GAPDH	12	+	6538265	0.0315789	3
LDHB	12	-	21635341	0.04	8
MYL6	12	+	56161533	0.00166389	2
NACA	12	-	56712427,56712740	0.00668149,0.0116556	7,9
PTPN6	12	+	6961180	0.00949367	3
PYM1	12	-	55913745	0.0037037	2
RPL41	12	+	56117803	0.222222	62
RPLP0	12	-	120196685	0.00256811	6
TMTC2	12	+	83048958	1.3062e-05	2
TUBA1B	12	-	49127781	0.00121261	3
UBC	12	-	124911603	0.0181818	2
WASHC3	12	-	102012926	7.97257e-05	3
LCP1	13	-	46125919	0.00119689	2
RPL21	13	+	27256332,27256491	0.0192151,0.0667266	2,14
AC005520.1	14	+	73900539,73901803	0.000529973,0.00169128	4,16
AHSA1	14	+	77468316	0.045045	5
AL136295.1	14	-	24189156	0.0155039	4
AL928654.3	14	+	105488756	0.0736877	7
CRIP1	14	+	105488756	0.0736877	7
DEGS2	14	-	100143956	0.00069735	2
HSP90AA1	14	-	102082664	0.000733945	2
NFKBIA	14	-	35401510	0.00273523	5
PRPF39	14	+	45096634	0.029703	6
RPS29	14	-	49583571	0.0210526	2
SNW1	14	-	77717598	5.35189e-05	2
TM9SF1	14	-	24189142	0.00224048	3
WDR89	14	-	63597038	0.00229885	4
ZNF410	14	+	73900540,73901804	0.000557777,0.00257344	2,13
AC245033.1	15	-	82536787,82538265	0.000356336,0.000182817	6,2
CCDC32	15	-	40531330	0.000176678	4
IMP3	15	-	75639084	0.00378072	2
NOP10	15	-	34341712	0.00711744	2
RPLP1	15	+	69455636	0.0155039	2
SERF2	15	+	43793938	0.0121212	2
ALDOA	16	+	30070390	0.0510949	14
ATP6V0C	16	+	2519938	0.0777202	15
CSNK2A2	16	-	58163031	0.00287363	2
DNAJA3	16	+	4442381	0.000379075	3
IL32	16	+	3069527	0.0406977	7
MT2A	16	+	56609351	0.0180723	3
NDUFB10	16	+	1961882	0.0202703	3
NLRC3	16	-	3539032	0.000119182	2
PSMB10	16	-	67934501	0.0238095	3
RNF166	16	-	88696494	0.0010929	2
RPL13	16	+	89562390,89563231	0.169269,0.0399608	21,18
RPS2	16	-	1962051,1962515	0.136364,0.000816327	14,1
SPNS1	16	+	28984406	0.0280374	3
AC120057.2	17	-	7240426	0.00560448	6
ACTG1	17	-	81509970	0.0139082	10
C1QBP	17	-	5432776	0.00840336	2
CD7	17	-	82314867	0.00157109	2
CYTH1	17	-	78674047	5.84795e-05	2
DDX5	17	-	64499615,64499731	0.00132762,0.00146944	6,6
EIF1	17	+	41691305	0.0104384	5
LLGL2	17	+	75564612	0.0285714	2
NCOR1	17	-	16126131	8.72144e-05	4
NME1-NME2	17	+	51171662	0.0387097	6
NME2	17	+	51171662	0.0387097	6
PFN1	17	-	4945651	0.016129	4
PLSCR3	17	-	7389726	0.00228385	7
RPL19	17	+	39204724	0.0263158	2
RPL26	17	-	8377515,8379767	0.126667,0.0548246	19,50
RPL27	17	+	43000101,43002782,43002888	0.00424647,0.0434255,0.00959089	3,9,6
SOCS3	17	-	78356777	0.00121951	2
TMEM256-PLSCR3	17	-	7389733	0.0013089	7
TRAPPC1	17	-	7930344	0.00258065	2
UBALD2	17	+	76270703	0.010101	2
UBB	17	+	16382736	0.0215827	3
HAUS1	18	+	46128330	0.000218112	5
MYL12B	18	+	3278142	0.0195122	4
AC008763.3	19	+	7682649	0.025	4
AD000671.2	19	-	35739251	0.00117165	6
BSG	19	+	582879	0.010989	4
BST2	19	-	17402938	0.0026455	2
DENND1C	19	-	6477092	0.00174216	3
DNAJB1	19	-	14514769	0.00338404	3
EEF2	19	-	3976055	0.0140562	7
FOSB	19	+	45473269	0.0047619	2
GMFG	19	-	39328352	0.00563043	6
JUNB	19	+	12793183	0.133152	49
JUND	19	-	18279759	0.0352423	24
KEAP1	19	-	10491998	0.000665159	5
MRPL54	19	+	3767491	0.0204082	1
MVB12A	19	+	17433543	0.0833314	1
NAPA	19	-	47487636	0.000112221	2
NDUFA11	19	-	5894674	0.000443197	3
RASAL3	19	-	15451623	0.00194175	2
RPL18	19	-	48615327,48615818	0.006109,0.106681	3,19
RPL18A	19	+	17863310	0.0425532	2
RPL28	19	+	55388356	0.0610747	11
RPL36	19	+	5691635	0.0570611	5
RPS11	19	+	49498030,49499602	0.018241,0.0733373	1,10
RPS15	19	+	1440475	0.046074	5
RPS19	19	+	41869191	0.00322336	17
RPS28	19	+	8322478	0.00769248	3
RPS9	19	+	54207559,54207520	0.0783062,0.0125654	12,12
SNRPD2	19	-	45687453	0.0204082	5
SSBP4	19	+	18434559	0.00638978	2
TMEM221	19	-	17435508	0.0052687	5
TUBB4A	19	-	6495904	0.000375305	2
ZNF44	19	-	12271811	0.00504202	3
COPS9	2	-	240130825	0.00888889	2
DUSP2	2	-	96143165	0.0136986	9
HNRNPA3	2	+	177219693	0.00507614	1
NFE2L2	2	-	177227594	0.0128617	4
NR4A2	2	-	156324431	0.00113058	1
OST4	2	-	27070471	0.00454348	3
PCBP1	2	+	70088990	0.0113636	2
POLE4	2	+	74969582	0.025	4
PTMA	2	+	231712698,231713090	0.0160723,0.0132227	18,6
RGPD5	2	+	109814752	0.002331	3
RPL37A	2	+	216501463,216501462	0.0370263,0.00362086	4,5
TMSB10	2	+	84906672	0.176707	44
ZFP36L2	2	-	43222401	0.0010433	2
LIME1	20	+	63739025	0.072	9
RPS21	20	+	62387911,62388517	0.059124,0.0281928	8,8
SNRPB	20	-	2461633	0.000355619	2
STX16-NPEPL1	20	+	58693844	0.00254453	6
TMEM230	20	-	5099839	0.00210305	2
U2AF1	21	-	43092955	0.000653339	5
U2AF1L5	21	-	6484622	0.000652401	5
AP000350.4	22	+	23895161	0.0729167	7
MIF	22	+	23895160	0.037037	2
SDF2L1	22	+	21644253	0.025641	2
ARPC4	3	+	9800240	0.00573066	2
RPL15	3	+	23919671	0.0117647	2
RPL29	3	-	51993521	0.0159561	22
RPL35A	3	+	197954139,197955797	0.0018928,0.0401098	5,16
TKT	3	-	53224706	0.000114699	2
H2AFZ	4	-	99948087	0.00534759	1
MFSD10	4	-	2930560	0.000774593	2
RPS3A	4	+	151104287,151104652,151104170	0.1875,0.0662983,0.093216	9,12,17
SAP30	4	+	173377406	0.0253165	2
ANXA6	5	-	151101104	0.0116618	4
BTF3	5	+	73505424	0.0268817	5
COX7C	5	+	86620721	0.00159744	2
DUSP1	5	-	172768089	0.025198	16
HINT1	5	-	131159026	0.00138966	5
LMAN2	5	-	177331561	0.003125	2
NPM1	5	+	171410680	0.0173913	2
RACK1	5	-	181236908,181237021,181237587	0.00115203,0.000272486,0.000388737	7,1,2
ATP6V1G2-DDX39B	6	-	31530218	0.000169305	1
DDX39B	6	-	31530218	0.00225479	2
DEF6	6	+	35321514	0.0192308	2
ELOVL5	6	-	53267397	0.00115674	1
HLA-A	6	+	29945757	0.0629139	19
HLA-B	6	-	31353871	0.0409165	25
HLA-C	6	-	31268748	0.00632411	16
HSP90AB1	6	+	44253735	0.0145985	2
LTB	6	-	31580554	0.0109562	11
RIPOR2	6	-	24839358	0.00371747	5
RNASET2	6	-	166929503	0.000290242	5
RPS10	6	-	34417453	0.00411523	3
SF3B5	6	-	144094880	0.00561798	2
SRPK1	6	-	35886725	0.000917431	2
TOMM6	6	+	41789699	0.00808625	3
ACTB	7	-	5527146	0.0115911	22
KMT2E	7	+	105074678	0.000999444	10
POLR2J3	7	-	102537917	0.000100234	3
SBDS	7	-	66987676	0.00034904	2
TRBC2	7	+	142802725	0.0459184	9
ZC3HAV1	7	-	139060337	0.0100865	7
ZYX	7	+	143391073	0.00511509	2
AC036214.3	8	-	79918859	0.000101327	4
C8orf33	8	+	145061309,145065839	0.0455224,0.0365106	2,5
FSBP	8	-	94431946	0.0217391	4
RPL30	8	-	98041720,98042624	0.115043,0.00807751	36,18
RPL8	8	-	144789765	0.0135248	15
SARAF	8	-	30063011	0.000444497	4
ANXA1	9	+	73170386	0.0215054	6
PHPT1	9	+	136850885	0.0208333	2
RPL35	9	-	124857879	0.0118846	7
RPS6	9	-	19378773	0.00347826	2
IDS	X	-	149502659	0.00754717	4
RPL36A	X	+	101395421,101395789	0.000340155,0.0434688	1,19
RPL39	X	-	119786505	0.129213	23
TMSB4X	X	+	12977164	0.209632	74
TSC22D3	X	-	107713220	0.00539291	7
