AL713999.1	1	-	155169408	0.000992802	4
CD52	1	+	26320440	0.0217391	3
H3F3A	1	+	226071585	0.0188679	2
JUN	1	-	58780787	0.00386505	4
MINOS1	1	+	19626472	0.028169	2
ODF2L	1	-	86352858	0.00200401	3
RPS27	1	+	153991675,153992122	0.140955,0.0834816	14,11
S100A10	1	-	151982914	0.00806452	2
S100A11	1	-	152032505	0.0128205	2
SH3BGRL3	1	+	26281323	0.0352941	12
SLC35E2A	1	-	1725229,1727385	0.0271445,0.00078911	4,4
SNRPE	1	+	203870037	0.0190476	2
TXNIP	1	-	145992434	0.00282486	4
UBXN11	1	-	26281327	0.0092688	9
UFC1	1	+	161158606	0.0175439	2
MMS19	10	-	97458323	8.80747e-05	2
VIM	10	+	17237521	0.0018797	4
AP002990.1	11	-	62559602	0.00258259	38
ATP5MG	11	+	118409056	0.00142113	3
CCDC73	11	-	32602245	0.00530973	3
CORO1B	11	-	67435509	0.000382117	2
HSPA8	11	-	123057488	0.0122449	3
IFITM1	11	+	315269	0.198718	30
IFITM2	11	+	315269	0.198718	30
IPO7	11	+	9392452	0.0347222	5
LAMTOR1	11	-	72097291	0.00181159	2
LPXN	11	-	58526870	0.000110003	3
PTPRCAP	11	-	67435509	0.00896861	2
RARRES3	11	+	63546430	0.0172414	3
RPL27A	11	+	8684764,8685706	0.0080652,0.0316079	6,12
RPS25	11	-	119015711,119017320	0.0425229,0.0142534	17,8
RPS3	11	+	75404796,75405590	0.13615,0.0606612	31,17
AC023055.1	12	-	55757274	0.00843882	1
AC023509.3	12	-	53506690	0.011976	2
ARID2	12	+	45904556	0.0153061	3
ARPC3	12	-	110434824	0.0151515	5
DYNLL1	12	+	120498236	0.0190476	2
LDHB	12	-	21635341	0.01	2
NACA	12	-	56712427,56712709	0.0110858,0.0148311	12,12
RPL41	12	+	56117791	0.2397	64
RPLP0	12	-	120196685	0.000743218	2
SPSB2	12	-	6870934	0.0077821	2
RPL21	13	+	27256331,27256560	0.0378157,0.0310981	5,6
DEGS2	14	-	100143956	0.00069735	2
NFKBIA	14	-	35401510	0.00164114	3
PPP2R5C	14	+	101921381	0.0264901	4
RPL36AL	14	-	49618518	0.00754717	2
RPS29	14	-	49583571	0.0421053	4
SUPT16H	14	-	21369348	0.00121877	4
AC245033.1	15	-	82536787	0.000284485	4
CLN6	15	-	68206991	4.82334e-05	2
NMB	15	-	84655128	0.00816327	2
PPIB	15	-	64155811	0.00947867	2
RPS17	15	-	82536749	0.00190769	4
SERF2	15	+	43794049	0.0181159	5
C16orf74	16	-	85707516	0.00407332	1
IL32	16	+	3069493	0.0144928	2
ITGAL	16	+	30479190	0.000513084	1
NLRC5	16	+	57066069,57067098	0.000182688,0.000891851	1,6
NSMCE1	16	-	27224990	0.000118892	2
RPL13	16	+	89563041,89563291	0.239,0.0122197	68,4
RPS2	16	-	1962051	0.0348528	58
YPEL3	16	-	30092313	0.00122699	3
ZNF598	16	-	1997653	0.00346021	2
ACTG1	17	-	81509970	0.00417246	3
ARHGDIA	17	-	81867720	0.0025974	3
CCL5	17	-	35871490	0.0259564	22
DCAKD	17	-	45023339	0.00365965	4
DDX5	17	-	64499615	0.000431965	2
EIF1	17	+	41691243	0.00959233	3
OVCA2	17	+	2043231	0.023622	3
PFN1	17	-	4945651	0.00806452	2
RPL19	17	+	39204728	0.0375	3
RPL26	17	-	8377515,8379766	0.107383,0.0492877	16,44
RPL27	17	+	43000101,43002769,43002958	0.0033141,0.0701814,0.0105956	2,11,3
SUMO2	17	-	75165585	0.00072648	2
TOB1	17	-	50862222	0.00264201	2
