ARMH1	1	+	44723939	0.037037	2
PIP5K1A	1	+	151199322	0.0485437	10
UROD	1	+	45015456	0.0204082	1
FAM160B1	10	+	114833465	0.0392157	2
IFITM1	11	+	315271	0.0316456	5
IFITM2	11	+	315271	0.0316456	5
OS9	12	+	57697212	0.00546448	5
CCDC88C	14	-	91271322	0.00069701	10
EIF1	17	+	41690885	0.0338983	2
EIF4A1	17	+	7578656	0.0529412	9
NME1-NME2	17	+	51171614	0.046729	5
NME2	17	+	51171614	0.046729	5
SRSF2	17	-	76734114	0.000977517	2
RNF125	18	+	32066141	0.000146599	3
EMC10	19	+	50476881	0.0192308	4
HNRNPL	19	-	38836387	0.000381971	2
RPS21	20	+	62388348	0.00340716	2
IRF2	4	-	184418174	0.00295639	4
HNRNPH1	5	-	179614177	0.000257301	2
SQSTM1	5	+	179821910	0.03207	11
HLA-B	6	-	31353871	0.00327332	2
HLA-C	6	-	31268748	0.000790514	2
PTP4A1	6	+	63580454	0.0178571	5
THOC2	X	-	123668307	7.01508e-05	2
