AC114490.2	1	-	34981532	0.0029301	7
AL713999.1	1	-	155169408,155169660	0.000828398,0.000440134	3,1
ARF1	1	+	228098095	0.0243902	2
ATP5PB	1	+	111461210	0.00925926	2
C1orf74	1	-	209779207	0.000552944	2
CD48	1	-	160678745	0.0228758	6
CD52	1	+	26320438	0.0367647	5
CITED4	1	-	40861050	0.00383142	2
DAP3	1	+	155738321	0.015873	2
DDOST	1	-	20651766	0.00490196	3
ENO1	1	-	8860999	0.000283648	2
GSTM2	1	+	109674995	0.0125786	2
LAPTM5	1	-	30732468	0.00220751	3
RPL11	1	+	23695907,23696417	0.0158524,0.0658469	34,41
RPL5	1	+	92841921	0.0357143	2
RPS27	1	+	153991675,153992154	0.44,0.108696	44,10
S100A10	1	-	151982914	0.0282258	7
S100A4	1	-	153543612	0.0410959	6
SELL	1	-	169690666	0.00268577	3
SH3BGRL3	1	+	26281256	0.03663	10
SSR2	1	-	156009047	0.000589102	6
TAGLN2	1	-	159918106	0.00721501	5
TMEM35B	1	-	34981534	0.0171149	7
TPM3	1	-	154155303	0.000214029	3
TXNIP	1	-	145992434	0.00141243	2
UBXN11	1	-	26281327	0.00411946	4
UFC1	1	+	161158606	0.0175439	2
BORCS7	10	+	102864960	0.000982318	1
BORCS7-ASMT	10	+	102901898	5.13163e-05	2
GATA3	10	+	8074358	0.00597015	2
OGA	10	-	101797045	0.00226244	2
PPA1	10	-	70202829	0.00615385	2
RPS24	10	+	78040223,78040670	0.0609601,0.0339077	2,2
VDAC2	10	+	75231087	0.0204082	1
VIM	10	+	17237227,17237503	0.00157092,0.00238091	2,5
ZNF32	10	-	43643858	0.0104712	2
AP002990.1	11	-	62559602	0.00605687	90
ATP5MG	11	+	118409256	0.00429317	9
CCDC85B	11	+	65891521	0.0155039	2
CORO1B	11	-	67435509	0.0036278	18
EEF1G	11	-	62559600	0.0512821	4
ETS1	11	-	128458760	0.00105876	4
FAU	11	-	65120627,65120965	0.10303,0.039924	17,21
HSPA8	11	-	123057488	0.0571429	14
IFITM1	11	+	315241	0.164062	21
IFITM2	11	+	315241	0.164062	21
LPXN	11	-	58526870	7.33353e-05	2
PTPRCAP	11	-	67435509	0.0672646	15
RASGRP2	11	-	64726910	0.000141483	2
RNH1	11	-	494511	0.00137764	8
RPL27A	11	+	8685674	0.0234397	22
RPS25	11	-	119015711,119015862	0.0193878,0.0659713	3,43
BTG1	12	-	92140277	0.000526039	2
CD27	12	+	6451716	0.00617284	2
COX6A1	12	+	120440629	0.0217391	2
GAPDH	12	+	6538265	0.0736842	6
HNRNPA1	12	+	54286682	0.00307019	7
LDHB	12	-	21635341	0.03	6
MYL6	12	+	56161493,56162502	0.0366947,0.0111111	3,2
NACA	12	-	56712427,56712709	0.040333,0.0442443	16,30
PFDN5	12	+	53299335	0.00667121	9
RPL41	12	+	56117820	0.385135	114
RPLP0	12	-	120196685,120197249	0.0617978,0.00329102	11,7
TUBA1B	12	-	49127781	0.000808407	2
BIVM-ERCC5	13	+	102852423	0.00154703	5
ERCC5	13	+	102852425	0.0166113	5
RGCC	13	+	41470615	0.0153846	2
RPL21	13	+	27256331,27256550	0.204339,0.117731	31,27
AL136295.4	14	-	24180394	0.000332594	3
AL928654.3	14	+	105488742	0.0731721	6
CRIP1	14	+	105488742	0.0731721	6
HSP90AA1	14	-	102082664	0.00107894	2
IPO4	14	-	24180218	0.000792917	6
PRMT5	14	-	22920510	0.000282287	2
PSME1	14	+	24138862	0.0104167	4
RPS29	14	-	49583571	0.0947368	9
AC245033.1	15	-	82536787,82537094,82538305,82538879	0.0117224,0.00018637,0.000273629,0.000101769	23,3,4,1
IMP3	15	-	75639084	0.00378072	2
PKM	15	-	72199028	0.000175531	2
PPIB	15	-	64155811	0.00947867	2
RPLP1	15	+	69455546	0.0769231	3
RPS17	15	-	82536749,82538289	0.00592434,0.0370505	9,20
SCAMP2	15	-	74843729	0.00163845	3
SEC11A	15	-	84669537	0.00020642	2
SERF2	15	+	43793967	0.0309278	6
ALDOA	16	+	30070382	0.0488722	13
APRT	16	-	88809338	0.00496894	4
BOLA2B	16	-	30192933	0.0047619	2
IL32	16	+	3069459	0.0288462	3
NDUFB10	16	+	1961853	0.0168067	2
ROGDI	16	-	4796967	0.000476872	2
RPL13	16	+	89562939,89563421	0.581961,0.0461282	106,25
RPS2	16	-	1962051	0.0496349	83
SMG1	16	-	18875101	0.0029703	3
AC087289.3	17	-	75898644	0.000913659	10
AC120057.2	17	-	7240426	0.0120096	15
ACTG1	17	-	81509970	0.0125174	9
ATP5PD	17	-	75039017	0.00200602	2
C1QBP	17	-	5432776	0.00840336	2
DCXR	17	-	82035967	0.0060423	2
EIF1	17	+	41691225	0.0150376	6
EIF4A1	17	+	7578722	0.0211864	5
FASN	17	-	82078332	0.00246914	2
KRT10	17	-	40818116	0.00557103	2
MRPL38	17	-	75898642	0.0386473	8
MSI2	17	+	57631938	0.0186916	1
NME1-NME2	17	+	51171710	0.187192	38
NME2	17	+	51171710	0.187192	38
